otAssetId,tagNumber,deviceType,firmwareVersion,ipAddress,macAddress,vendor,purdueLevel,isInternetFacing
OTA-000219,LT-554,Sensor,4.1.8,192.168.36.140,1F:01:77:30:D2:9F,Sentinel Automation Services,1,false
OTA-000220,TT-559,Sensor,2.0.3,192.168.15.170,35:B7:34:7F:46:5F,Ironclad Controls Inc.,1,false
OTA-000221,FCV-560,Positioner/RTU,1.4.6,192.168.31.16,18:FD:B7:54:0B:D0,Ironclad Controls Inc.,0,false
OTA-000222,LT-564,Sensor,5.1.5,192.168.11.89,6F:16:0C:43:BE:B7,Halberd Valve Corporation,1,false
OTA-000223,PT-565,Sensor,4.5.5,192.168.12.126,54:46:76:ED:C7:1D,Ironclad Controls Inc.,0,false
OTA-000224,TT-566,Sensor,2.3.9,192.168.12.27,4C:5B:36:22:DD:1D,Sentinel Automation Services,0,false
OTA-000225,FT-571,Sensor,4.7.1,192.168.34.47,E8:97:E6:EB:A3:78,Halberd Valve Corporation,1,false
OTA-000226,PT-574,Sensor,1.0.8,192.168.4.164,A8:79:E2:DE:57:B8,Ironclad Controls Inc.,1,false
OTA-000227,TT-575,Sensor,5.4.4,192.168.12.55,3C:22:36:E7:E8:C1,Ironclad Controls Inc.,1,false
OTA-000228,LT-577,Sensor,5.1.2,192.168.18.212,B9:EC:22:40:C3:E9,Ironclad Controls Inc.,0,false
OTA-000229,TT-579,Sensor,1.6.2,192.168.21.128,5C:4A:FF:E5:26:B2,Sentinel Automation Services,1,false
OTA-000230,LT-580,Sensor,1.9.0,192.168.39.22,CF:AE:AE:F7:E2:A7,Sentinel Automation Services,1,false
OTA-000231,FCV-581,Positioner/RTU,4.5.0,192.168.38.82,63:D1:89:4C:49:13,Halberd Valve Corporation,0,false
OTA-000232,TT-587,Sensor,4.0.5,192.168.22.156,58:46:EF:6E:DD:87,Ironclad Controls Inc.,1,false
OTA-000233,LT-588,Sensor,5.8.1,192.168.36.59,E5:BD:44:2D:54:3E,Ironclad Controls Inc.,1,false
OTA-000234,PT-590,Sensor,1.2.4,192.168.38.70,5B:37:B9:38:5C:BC,Sentinel Automation Services,0,false
OTA-000235,FCV-592,Positioner/RTU,2.3.3,192.168.21.164,39:6A:C8:AE:B6:B1,Ironclad Controls Inc.,0,false
OTA-000236,LT-593,Sensor,2.9.5,192.168.38.223,1E:4E:B6:E9:0E:7B,Sentinel Automation Services,0,false
OTA-000237,LT-594,Sensor,4.7.4,192.168.21.25,FB:E3:F2:6A:8F:14,Ironclad Controls Inc.,1,false
OTA-000238,PT-595,Sensor,4.8.1,192.168.1.151,2F:15:25:60:81:60,Sentinel Automation Services,0,false
OTA-000239,PT-599,Sensor,4.8.8,192.168.15.150,51:BB:61:F2:95:52,Halberd Valve Corporation,1,false
OTA-000240,FT-600,Sensor,2.1.1,192.168.9.182,98:42:24:BE:63:AF,Sentinel Automation Services,1,false
OTA-000241,LT-606,Sensor,4.3.3,192.168.3.240,A2:06:94:FD:36:38,Ironclad Controls Inc.,0,false
OTA-000242,FT-607,Sensor,3.5.0,192.168.28.153,8A:BA:04:7D:F8:B8,Halberd Valve Corporation,0,false
OTA-000243,FT-610,Sensor,4.5.7,192.168.17.219,B5:B4:70:0A:2F:38,Sentinel Automation Services,0,false
OTA-000244,FCV-615,Positioner/RTU,2.5.0,192.168.20.221,E5:68:A9:4B:4F:7D,Sentinel Automation Services,1,false
OTA-000245,LT-620,Sensor,2.4.5,192.168.27.216,3A:37:1D:66:60:98,Sentinel Automation Services,1,false
OTA-000246,TT-623,Sensor,4.6.8,192.168.22.188,14:5C:CD:1C:20:E4,Ironclad Controls Inc.,1,false
OTA-000247,LT-630,Sensor,1.4.1,192.168.39.49,88:7F:C6:7A:97:6A,Ironclad Controls Inc.,0,false
OTA-000248,FCV-632,Positioner/RTU,5.7.5,192.168.31.224,59:10:A1:30:66:60,Ironclad Controls Inc.,0,false
OTA-000249,FCV-635,Positioner/RTU,3.2.9,192.168.17.75,E8:D5:97:89:76:1C,Ironclad Controls Inc.,1,false
OTA-000250,FT-638,Sensor,1.0.1,192.168.24.46,20:68:F2:B2:20:5E,Ironclad Controls Inc.,1,false
OTA-000251,FT-641,Sensor,3.5.0,192.168.2.91,3A:36:2A:2B:5D:F5,Ironclad Controls Inc.,1,false
OTA-000252,LT-643,Sensor,1.1.6,192.168.12.35,31:9D:A5:F2:F7:D5,Ironclad Controls Inc.,0,false
OTA-000253,PT-645,Sensor,2.8.4,192.168.7.38,7E:A8:2E:77:6B:E4,Halberd Valve Corporation,0,false
OTA-000254,FT-647,Sensor,4.1.7,192.168.12.82,56:7C:9F:1C:47:29,Ironclad Controls Inc.,1,false
OTA-000255,TT-648,Sensor,2.1.4,192.168.20.19,AF:C8:31:59:F2:8B,Halberd Valve Corporation,0,false
OTA-000256,FCV-652,Positioner/RTU,5.8.1,192.168.32.103,EE:73:CA:4F:3F:6A,Ironclad Controls Inc.,1,false
OTA-000257,FCV-660,Positioner/RTU,4.2.0,192.168.33.216,C0:D4:A5:49:DE:44,Halberd Valve Corporation,1,false
OTA-000258,TT-661,Sensor,3.4.7,192.168.40.241,AF:57:E5:72:F5:73,Ironclad Controls Inc.,1,false
OTA-000259,PT-662,Sensor,5.2.4,192.168.3.253,85:F6:39:DF:2C:94,Sentinel Automation Services,0,false
OTA-000260,LT-664,Sensor,2.0.2,192.168.18.95,13:95:5C:D5:89:33,Halberd Valve Corporation,1,false
OTA-000261,FCV-668,Positioner/RTU,1.1.0,192.168.35.234,53:F7:39:C6:B7:25,Halberd Valve Corporation,1,false
OTA-000262,FCV-672,Positioner/RTU,2.6.9,192.168.22.75,59:D6:BA:11:D8:1D,Ironclad Controls Inc.,1,false
OTA-000263,PT-673,Sensor,2.4.2,192.168.21.253,56:3D:F6:F9:1A:CE,Ironclad Controls Inc.,0,false
OTA-000264,LT-674,Sensor,5.2.9,192.168.4.190,68:99:B9:E2:B7:B7,Ironclad Controls Inc.,1,false
OTA-000265,LT-676,Sensor,5.2.8,192.168.27.95,D7:9A:6B:89:4A:B4,Halberd Valve Corporation,1,false
OTA-000266,FCV-681,Positioner/RTU,5.3.9,192.168.13.116,9F:E5:71:86:8D:BF,Ironclad Controls Inc.,0,false
OTA-000267,FCV-687,Positioner/RTU,1.2.2,192.168.19.184,20:04:30:86:59:A5,Ironclad Controls Inc.,0,false
OTA-000268,FT-688,Sensor,5.4.5,192.168.36.197,88:40:1E:7C:E3:2D,Ironclad Controls Inc.,1,false
OTA-000269,TT-690,Sensor,2.0.2,192.168.8.116,DB:BD:81:B1:EB:74,Sentinel Automation Services,0,false
OTA-000270,TT-691,Sensor,2.3.6,192.168.21.116,1D:5A:32:68:E6:74,Halberd Valve Corporation,1,false
OTA-000271,FCV-700,Positioner/RTU,1.4.1,192.168.38.114,C0:0C:F3:1B:92:95,Halberd Valve Corporation,1,false
OTA-000272,FT-701,Sensor,1.6.3,192.168.39.224,03:13:AC:D5:09:2B,Halberd Valve Corporation,1,false
OTA-000273,LT-703,Sensor,2.6.8,192.168.20.75,A6:DE:11:A9:8B:D3,Sentinel Automation Services,0,false
OTA-000274,FT-707,Sensor,1.6.8,192.168.13.24,D5:37:94:6B:76:B2,Sentinel Automation Services,1,false
OTA-000275,TT-709,Sensor,4.0.1,192.168.9.72,9E:D8:1A:78:73:41,Sentinel Automation Services,0,false
OTA-000276,FCV-710,Positioner/RTU,3.9.3,192.168.7.125,48:18:9C:49:1E:AB,Sentinel Automation Services,1,false
OTA-000277,FT-712,Sensor,4.4.1,192.168.26.34,9A:43:33:EF:2D:71,Halberd Valve Corporation,0,false
OTA-000278,LT-717,Sensor,2.1.9,192.168.32.16,62:43:98:DC:23:AF,Sentinel Automation Services,0,false
OTA-000279,TT-718,Sensor,5.2.2,192.168.36.254,C9:21:0F:CD:81:8A,Ironclad Controls Inc.,0,false
OTA-000280,FCV-723,Positioner/RTU,4.2.5,192.168.37.14,61:FB:82:BB:4D:34,Sentinel Automation Services,1,false
OTA-000281,TT-724,Sensor,1.7.4,192.168.36.187,57:A5:86:34:E9:21,Sentinel Automation Services,1,false
OTA-000282,LT-727,Sensor,5.6.9,192.168.34.186,0A:DE:33:05:4E:5A,Ironclad Controls Inc.,0,false
OTA-000283,FT-731,Sensor,4.7.3,192.168.6.106,EB:A6:27:C7:93:3F,Ironclad Controls Inc.,0,false
OTA-000284,FT-735,Sensor,3.9.4,192.168.14.24,BE:66:A0:70:28:73,Halberd Valve Corporation,1,false
OTA-000285,FT-736,Sensor,3.1.5,192.168.14.36,69:7B:0E:9B:69:1B,Halberd Valve Corporation,0,false
OTA-000286,FCV-737,Positioner/RTU,3.0.4,192.168.32.94,02:C5:83:40:F5:28,Halberd Valve Corporation,0,false
OTA-000287,TT-743,Sensor,2.3.8,192.168.14.77,A6:6F:74:32:76:9E,Sentinel Automation Services,1,false
OTA-000288,TT-744,Sensor,3.9.6,192.168.27.53,BE:8B:8C:3D:77:20,Sentinel Automation Services,0,false
OTA-000289,FT-745,Sensor,2.9.4,192.168.22.139,B2:A9:24:8C:3F:81,Halberd Valve Corporation,1,false
OTA-000290,FT-751,Sensor,5.9.2,192.168.23.3,21:86:7D:13:5B:C2,Halberd Valve Corporation,1,false
OTA-000291,TT-754,Sensor,1.1.0,192.168.18.131,D3:FE:14:55:7D:13,Sentinel Automation Services,0,false
OTA-000292,FCV-755,Positioner/RTU,1.6.2,192.168.7.104,3D:84:82:93:EF:0D,Halberd Valve Corporation,1,false
OTA-000293,LT-757,Sensor,5.9.3,192.168.40.174,7E:AC:96:AE:64:27,Halberd Valve Corporation,0,false
OTA-000294,FCV-763,Positioner/RTU,2.8.4,192.168.20.126,E9:2C:AB:AF:89:25,Ironclad Controls Inc.,1,false
OTA-000295,LT-765,Sensor,1.1.6,192.168.7.95,C9:68:9F:D8:03:C2,Ironclad Controls Inc.,0,false
OTA-000296,TT-767,Sensor,2.1.1,192.168.12.68,3B:DA:A6:DB:66:AF,Sentinel Automation Services,0,false
OTA-000297,LT-777,Sensor,3.0.8,192.168.9.254,EB:B9:FD:69:33:67,Ironclad Controls Inc.,0,false
OTA-000298,FT-781,Sensor,3.2.6,192.168.26.20,BE:CC:5F:9E:10:32,Ironclad Controls Inc.,1,false
OTA-000299,PT-785,Sensor,3.9.8,192.168.13.17,67:42:6E:09:E1:46,Halberd Valve Corporation,1,false
OTA-000300,FT-791,Sensor,5.9.0,192.168.40.4,FF:73:DA:9E:B1:1E,Ironclad Controls Inc.,1,false
OTA-000301,LT-794,Sensor,2.9.1,192.168.32.93,F0:D9:3E:64:92:42,Ironclad Controls Inc.,1,false
OTA-000302,LT-799,Sensor,4.8.8,192.168.19.149,C3:88:7A:2C:E2:66,Ironclad Controls Inc.,1,false
OTA-000303,TT-800,Sensor,2.2.1,192.168.32.188,8E:78:97:F7:26:86,Halberd Valve Corporation,0,false
OTA-000304,TT-808,Sensor,2.5.1,192.168.21.186,2E:02:51:29:E1:0B,Ironclad Controls Inc.,0,false
OTA-000305,FCV-811,Positioner/RTU,3.5.9,192.168.11.100,E6:51:09:9D:D1:6C,Halberd Valve Corporation,0,false
OTA-000306,PT-815,Sensor,3.3.4,192.168.38.131,82:F9:67:5A:8C:D9,Halberd Valve Corporation,1,false
OTA-000307,TT-817,Sensor,5.7.5,192.168.26.101,74:38:CB:A6:7F:D7,Halberd Valve Corporation,0,false
OTA-000308,FT-819,Sensor,1.9.5,192.168.21.66,0A:54:73:D7:17:3C,Halberd Valve Corporation,1,false
OTA-000309,LT-820,Sensor,5.8.4,192.168.24.135,39:6D:D9:BE:28:21,Halberd Valve Corporation,1,false
OTA-000310,FCV-821,Positioner/RTU,4.6.6,192.168.24.181,E1:4E:88:E1:85:DA,Halberd Valve Corporation,0,false
OTA-000311,FCV-825,Positioner/RTU,2.5.9,192.168.26.55,4E:BA:B5:70:53:58,Halberd Valve Corporation,1,false
OTA-000312,LT-827,Sensor,5.4.2,192.168.24.142,D8:A4:EE:F6:CF:75,Sentinel Automation Services,0,false
OTA-000313,FT-829,Sensor,1.7.8,192.168.25.39,58:A0:70:79:F0:13,Halberd Valve Corporation,0,false
OTA-000314,PT-831,Sensor,4.1.4,192.168.13.141,2D:84:89:95:CB:81,Ironclad Controls Inc.,1,false
OTA-000315,PT-832,Sensor,3.3.6,192.168.15.176,4F:A1:1D:E0:7E:CB,Sentinel Automation Services,0,false
OTA-000316,PT-834,Sensor,1.6.3,192.168.24.96,07:AB:54:73:05:E0,Sentinel Automation Services,1,false
OTA-000317,PT-835,Sensor,1.6.0,192.168.34.29,42:3F:DD:A2:71:77,Ironclad Controls Inc.,0,false
OTA-000318,TT-840,Sensor,5.6.7,192.168.1.232,C8:39:1E:28:77:62,Sentinel Automation Services,1,false
OTA-000319,LT-841,Sensor,2.5.2,192.168.11.202,CF:38:E8:16:AB:DF,Halberd Valve Corporation,1,false
OTA-000320,PT-842,Sensor,5.7.1,192.168.39.144,3E:0B:93:D2:C3:0C,Halberd Valve Corporation,0,false
OTA-000321,LT-843,Sensor,2.2.1,192.168.3.155,4C:84:60:22:C5:5A,Ironclad Controls Inc.,1,false
OTA-000322,FT-846,Sensor,2.0.9,192.168.14.141,AC:F3:2A:EC:D1:5F,Sentinel Automation Services,0,false
OTA-000323,FCV-847,Positioner/RTU,5.1.0,192.168.4.200,CC:4F:19:25:88:58,Ironclad Controls Inc.,0,false
OTA-000324,FCV-848,Positioner/RTU,3.4.9,192.168.13.191,03:2D:22:C4:EA:1E,Sentinel Automation Services,1,false
OTA-000325,LT-849,Sensor,2.5.6,192.168.29.65,8A:6B:52:55:24:EF,Ironclad Controls Inc.,0,false
OTA-000326,PT-851,Sensor,5.8.4,192.168.31.86,79:04:24:F8:CE:9B,Sentinel Automation Services,1,false
OTA-000327,LT-854,Sensor,5.8.3,192.168.14.233,E6:75:35:E3:ED:AC,Halberd Valve Corporation,0,false
OTA-000328,TT-856,Sensor,5.1.6,192.168.20.211,7E:D8:43:5C:66:E0,Halberd Valve Corporation,1,false
OTA-000329,FCV-858,Positioner/RTU,1.3.7,192.168.16.20,5D:1D:4B:7B:F5:2C,Halberd Valve Corporation,0,false
OTA-000330,FT-860,Sensor,2.5.2,192.168.37.14,F4:8D:25:B6:AE:E3,Ironclad Controls Inc.,0,false
OTA-000331,TT-861,Sensor,1.1.9,192.168.12.83,96:6D:F0:B9:B1:1F,Sentinel Automation Services,1,false
OTA-000332,TT-862,Sensor,3.1.2,192.168.17.240,29:C6:02:50:7C:F4,Ironclad Controls Inc.,1,false
OTA-000333,FCV-866,Positioner/RTU,1.9.7,192.168.24.50,23:6B:08:AC:F3:A0,Halberd Valve Corporation,0,false
OTA-000334,FCV-870,Positioner/RTU,3.6.6,192.168.12.3,0E:C4:61:61:F7:E8,Ironclad Controls Inc.,1,false
OTA-000335,FT-875,Sensor,2.3.7,192.168.29.254,19:7F:25:1C:4B:C4,Sentinel Automation Services,1,false
OTA-000336,TT-881,Sensor,5.9.6,192.168.40.6,F7:DD:C2:2C:75:5B,Sentinel Automation Services,1,false
OTA-000337,TT-882,Sensor,1.9.7,192.168.34.230,75:B8:8C:A6:D8:FF,Halberd Valve Corporation,1,false
OTA-000338,FCV-883,Positioner/RTU,4.4.6,192.168.34.9,3F:31:BF:EB:CD:DC,Sentinel Automation Services,0,false
OTA-000339,TT-886,Sensor,4.0.6,192.168.15.210,94:A4:1D:D8:62:CD,Sentinel Automation Services,0,false
OTA-000340,TT-887,Sensor,1.9.6,192.168.33.173,A8:1A:A8:DF:0C:1F,Halberd Valve Corporation,1,false
OTA-000341,PT-889,Sensor,5.2.4,192.168.26.240,FB:2F:26:B7:AC:03,Sentinel Automation Services,0,false
OTA-000342,TT-890,Sensor,1.3.3,192.168.16.218,6F:8C:62:01:75:09,Ironclad Controls Inc.,1,false
OTA-000343,TT-893,Sensor,5.5.5,192.168.9.16,31:D2:AC:5B:3A:A3,Sentinel Automation Services,0,false
OTA-000344,PT-898,Sensor,4.2.1,192.168.25.134,6E:D2:63:58:DA:A3,Sentinel Automation Services,1,false
OTA-000345,TT-899,Sensor,4.5.4,192.168.5.169,0E:02:2C:14:68:54,Sentinel Automation Services,0,false
OTA-000346,LT-904,Sensor,4.4.3,192.168.17.209,09:44:BF:1A:FD:AA,Sentinel Automation Services,1,false
OTA-000347,FCV-905,Positioner/RTU,2.1.4,192.168.5.15,71:C6:99:67:0C:20,Ironclad Controls Inc.,0,false
OTA-000348,PT-912,Sensor,3.3.8,192.168.33.124,07:62:8F:E6:8F:0E,Halberd Valve Corporation,1,false
OTA-000349,TT-913,Sensor,1.0.9,192.168.7.248,37:18:72:5F:EB:92,Halberd Valve Corporation,1,false
OTA-000350,TT-917,Sensor,5.6.8,192.168.36.239,B6:D1:22:55:34:FC,Ironclad Controls Inc.,1,false
OTA-000351,PT-920,Sensor,3.1.5,192.168.40.140,F2:DA:34:C8:20:83,Ironclad Controls Inc.,0,false
OTA-000352,FCV-921,Positioner/RTU,2.0.2,192.168.22.6,A0:94:34:8B:FC:40,Sentinel Automation Services,1,false
OTA-000353,TT-926,Sensor,1.5.8,192.168.17.210,94:49:4D:49:02:11,Ironclad Controls Inc.,1,false
OTA-000354,FT-928,Sensor,4.3.0,192.168.29.110,AC:79:01:AA:7B:B2,Sentinel Automation Services,0,false
OTA-000355,FCV-930,Positioner/RTU,1.9.5,192.168.4.135,A6:58:60:3E:5B:F4,Halberd Valve Corporation,1,false
OTA-000356,FT-932,Sensor,1.9.1,192.168.11.65,24:12:1F:A2:50:E1,Ironclad Controls Inc.,1,false
OTA-000357,LT-938,Sensor,2.3.2,192.168.29.100,33:EA:57:35:8B:1F,Sentinel Automation Services,1,false
OTA-000358,FT-940,Sensor,5.6.1,192.168.32.57,F8:D5:61:25:79:C3,Halberd Valve Corporation,1,false
OTA-000359,PT-941,Sensor,2.8.6,192.168.10.228,51:2C:00:86:47:04,Ironclad Controls Inc.,0,false
OTA-000360,FT-942,Sensor,5.5.4,192.168.1.177,70:51:26:41:F1:9C,Sentinel Automation Services,1,false
OTA-000361,PT-944,Sensor,1.3.9,192.168.38.179,39:62:BB:35:73:E5,Halberd Valve Corporation,1,false
OTA-000362,LT-946,Sensor,3.8.0,192.168.25.95,B6:79:5F:79:B7:70,Ironclad Controls Inc.,1,false
OTA-000363,FT-947,Sensor,1.4.9,192.168.19.174,77:E6:6C:CB:C0:A6,Ironclad Controls Inc.,1,false
OTA-000364,TT-949,Sensor,4.6.2,192.168.3.50,05:35:A6:BA:BA:90,Sentinel Automation Services,1,false
OTA-000365,FCV-950,Positioner/RTU,4.8.8,192.168.1.120,A8:59:9B:BD:6E:93,Ironclad Controls Inc.,0,false
OTA-000366,FCV-954,Positioner/RTU,3.2.1,192.168.39.196,AE:F5:FE:37:36:06,Ironclad Controls Inc.,0,false
OTA-000367,LT-963,Sensor,4.7.1,192.168.19.232,21:80:41:F5:4A:68,Halberd Valve Corporation,0,false
OTA-000368,FT-967,Sensor,3.7.7,192.168.9.93,5B:88:27:99:43:75,Ironclad Controls Inc.,1,false
OTA-000369,TT-968,Sensor,4.5.5,192.168.11.204,C2:E4:9B:56:2F:89,Halberd Valve Corporation,0,false
OTA-000370,FT-971,Sensor,3.4.2,192.168.6.170,A9:29:F1:81:42:3E,Ironclad Controls Inc.,1,false
OTA-000371,FCV-975,Positioner/RTU,2.3.8,192.168.1.182,0D:50:72:60:98:81,Sentinel Automation Services,0,false
OTA-000372,FCV-976,Positioner/RTU,5.6.8,192.168.2.83,71:6C:D0:40:5C:34,Sentinel Automation Services,1,false
OTA-000373,FCV-977,Positioner/RTU,5.8.1,192.168.15.188,00:16:B3:59:95:E6,Halberd Valve Corporation,1,false
OTA-000374,FCV-978,Positioner/RTU,1.8.8,192.168.23.150,E6:C1:EC:0C:3A:D2,Sentinel Automation Services,0,false
OTA-000375,LT-984,Sensor,1.6.8,192.168.22.72,FC:7F:B3:A7:F3:3A,Halberd Valve Corporation,1,false
OTA-000376,LT-992,Sensor,3.0.1,192.168.13.37,52:31:A9:95:37:74,Ironclad Controls Inc.,1,false
OTA-000377,FCV-993,Positioner/RTU,3.5.0,192.168.4.68,C9:27:7E:0E:22:F3,Ironclad Controls Inc.,0,false
OTA-000378,PT-994,Sensor,3.9.0,192.168.5.63,4F:0D:24:41:8F:69,Sentinel Automation Services,1,false
OTA-000379,FT-995,Sensor,4.1.0,192.168.35.105,B9:CE:6F:2C:E5:A3,Halberd Valve Corporation,0,false
OTA-000380,FT-997,Sensor,1.7.4,192.168.11.37,9D:F7:D9:66:D7:7D,Halberd Valve Corporation,1,false
OTA-000381,TT-998,Sensor,1.0.8,192.168.26.160,C1:89:E9:26:64:55,Halberd Valve Corporation,0,false
OTA-000382,TT-1003,Sensor,5.6.0,192.168.9.97,42:42:71:73:EC:30,Halberd Valve Corporation,0,false
OTA-000383,FT-1007,Sensor,4.0.0,192.168.30.180,E6:F2:04:72:64:BC,Ironclad Controls Inc.,1,false
OTA-000384,FT-1010,Sensor,3.0.7,192.168.12.140,A0:7B:36:33:30:53,Ironclad Controls Inc.,0,false
OTA-000385,FT-1011,Sensor,2.7.4,192.168.28.59,FD:C1:78:A0:94:D5,Ironclad Controls Inc.,0,false
OTA-000386,LT-1014,Sensor,1.0.1,192.168.16.219,05:AE:0A:EF:3D:FE,Ironclad Controls Inc.,1,false
OTA-000387,FCV-1015,Positioner/RTU,5.3.6,192.168.39.35,76:5B:BC:31:EE:99,Sentinel Automation Services,0,false
OTA-000388,LT-1017,Sensor,4.3.1,192.168.25.27,D4:C1:E1:27:9D:46,Ironclad Controls Inc.,0,false
OTA-000389,PT-1018,Sensor,1.3.9,192.168.11.93,33:1B:6D:40:35:4E,Halberd Valve Corporation,0,false
OTA-000390,LT-1019,Sensor,4.8.0,192.168.10.105,DF:3B:CB:7F:45:0D,Ironclad Controls Inc.,0,false
OTA-000391,FT-1020,Sensor,3.8.4,192.168.20.222,B0:19:26:A3:60:0A,Halberd Valve Corporation,0,false
OTA-000392,PT-1024,Sensor,2.5.7,192.168.17.66,8F:CF:86:75:0B:1E,Ironclad Controls Inc.,0,false
OTA-000393,LT-1025,Sensor,5.9.6,192.168.35.147,DC:B3:B4:A6:A3:41,Sentinel Automation Services,1,false
OTA-000394,FCV-1028,Positioner/RTU,2.8.1,192.168.10.84,23:DE:6B:0F:B7:8C,Halberd Valve Corporation,1,false
OTA-000395,LT-1034,Sensor,1.7.2,192.168.20.174,AE:E8:AE:B0:62:86,Sentinel Automation Services,1,false
OTA-000396,LT-1035,Sensor,2.6.1,192.168.31.204,A0:C4:CA:EB:FD:54,Sentinel Automation Services,0,false
OTA-000397,FT-1038,Sensor,3.6.6,192.168.23.149,00:F8:63:1B:B9:75,Sentinel Automation Services,0,false
OTA-000398,LT-1040,Sensor,5.0.9,192.168.5.152,3F:16:62:FA:48:5C,Ironclad Controls Inc.,0,false
OTA-000399,PT-1043,Sensor,4.6.4,192.168.14.217,C0:72:1A:07:52:3F,Halberd Valve Corporation,1,false
OTA-000400,LT-1044,Sensor,2.1.3,192.168.8.142,7D:5C:27:F5:A1:5D,Halberd Valve Corporation,0,false
OTA-000401,TT-1045,Sensor,2.2.2,192.168.37.238,B9:87:C7:C9:0E:6C,Halberd Valve Corporation,0,false
OTA-000402,FCV-1046,Positioner/RTU,4.6.7,192.168.34.227,E5:A8:5F:92:AA:B7,Halberd Valve Corporation,1,false
OTA-000403,LT-1049,Sensor,5.9.2,192.168.12.241,2A:F9:C7:57:75:86,Ironclad Controls Inc.,0,false
OTA-000404,LT-1050,Sensor,1.1.6,192.168.39.129,6E:B5:5C:97:91:4D,Ironclad Controls Inc.,1,false
OTA-000405,FT-1053,Sensor,3.2.0,192.168.16.98,AB:48:F6:2D:1E:52,Sentinel Automation Services,0,false
OTA-000406,PT-1062,Sensor,2.5.1,192.168.12.53,77:89:AB:E1:B1:B4,Halberd Valve Corporation,0,false
OTA-000407,PT-1063,Sensor,5.9.4,192.168.8.227,59:C6:9F:AD:73:0C,Sentinel Automation Services,0,false
OTA-000408,LT-1067,Sensor,1.5.5,192.168.34.222,80:F9:39:4E:6B:F8,Halberd Valve Corporation,0,false
OTA-000409,FCV-1069,Positioner/RTU,4.8.0,192.168.21.19,2D:82:D7:BF:71:8F,Halberd Valve Corporation,1,false
OTA-000410,LT-1071,Sensor,4.4.2,192.168.16.227,58:E0:28:77:15:42,Sentinel Automation Services,1,false
OTA-000411,PT-1073,Sensor,4.8.4,192.168.28.229,73:03:B0:C8:A3:20,Halberd Valve Corporation,0,false
OTA-000412,FT-1074,Sensor,3.6.5,192.168.26.20,07:8D:59:EC:BE:21,Ironclad Controls Inc.,0,false
OTA-000413,LT-1077,Sensor,1.9.5,192.168.33.118,D4:44:FD:C6:01:6A,Sentinel Automation Services,1,false
OTA-000414,PT-1080,Sensor,1.3.8,192.168.31.214,35:A7:21:3B:A5:D2,Halberd Valve Corporation,0,false
OTA-000415,FCV-1082,Positioner/RTU,4.6.5,192.168.24.67,CF:50:07:F2:BF:7E,Sentinel Automation Services,0,false
OTA-000416,LT-1085,Sensor,1.1.4,192.168.15.130,35:F8:1F:9A:81:3C,Halberd Valve Corporation,1,false
OTA-000417,LT-1086,Sensor,2.5.5,192.168.34.134,A5:8E:03:57:8E:85,Halberd Valve Corporation,0,false
OTA-000418,LT-1092,Sensor,2.7.5,192.168.38.133,A5:A5:3D:8F:A2:ED,Sentinel Automation Services,1,false
OTA-000419,TT-1095,Sensor,2.2.8,192.168.33.196,1C:B2:88:AF:5E:BC,Sentinel Automation Services,1,false
OTA-000420,FT-1097,Sensor,4.5.4,192.168.13.111,F4:53:B0:67:B1:3F,Ironclad Controls Inc.,0,false
OTA-000421,TT-1100,Sensor,5.7.8,192.168.11.66,C3:5A:C5:F7:6A:29,Halberd Valve Corporation,1,false
OTA-000422,LT-1103,Sensor,5.7.6,192.168.13.57,C9:A0:C1:24:CC:41,Ironclad Controls Inc.,0,false
OTA-000423,TT-1107,Sensor,3.9.7,192.168.14.159,70:3A:75:6C:1D:11,Ironclad Controls Inc.,0,false
OTA-000424,LT-1111,Sensor,1.4.8,192.168.15.33,8B:C2:D2:0E:DD:89,Sentinel Automation Services,0,false
OTA-000425,FCV-1113,Positioner/RTU,3.3.3,192.168.15.210,D0:C2:98:0C:BD:BE,Ironclad Controls Inc.,1,false
OTA-000426,TT-1114,Sensor,3.1.7,192.168.10.78,96:26:2A:D7:2E:C4,Halberd Valve Corporation,0,false
OTA-000427,LT-1117,Sensor,5.3.8,192.168.10.94,FA:46:1B:C6:3A:EC,Ironclad Controls Inc.,0,false
OTA-000428,FT-1118,Sensor,1.2.5,192.168.12.68,06:95:2D:71:C7:27,Sentinel Automation Services,1,false
OTA-000429,TT-1119,Sensor,2.0.2,192.168.39.165,0A:A8:94:D7:44:F6,Ironclad Controls Inc.,1,false
OTA-000430,FT-1122,Sensor,1.0.3,192.168.22.199,93:93:A4:A2:1F:0F,Halberd Valve Corporation,0,false
OTA-000431,TT-1125,Sensor,5.3.6,192.168.15.186,45:8A:D1:0B:40:F7,Sentinel Automation Services,0,false
OTA-000432,PT-1126,Sensor,4.7.5,192.168.38.220,B8:52:64:31:72:B4,Ironclad Controls Inc.,1,false
OTA-000433,PT-1128,Sensor,3.0.4,192.168.28.24,F3:E7:3C:F4:F9:FE,Ironclad Controls Inc.,1,false
OTA-000434,FCV-1131,Positioner/RTU,5.4.2,192.168.27.148,F8:93:1B:EE:92:71,Halberd Valve Corporation,1,false
OTA-000435,FT-1136,Sensor,3.9.7,192.168.24.43,D3:B7:2B:EA:2B:DA,Ironclad Controls Inc.,1,false
OTA-000436,LT-1137,Sensor,2.8.4,192.168.15.106,8A:40:D0:AB:16:20,Halberd Valve Corporation,0,false
